88.953	394.56	1.125	49.876	9.793	126.672	1.047	5.997	8.44	1759.212	
88.731	394.417	1.266	42.662	16.906	96.996	1.039	5.918	6.013	1964.388	
90.99	365.583	1.215	37.389	14.47	126.586	1.045	5.701	5.14	1545.149	
91.004	464.196	1.134	36.0	10.658	103.729	1.028	5.064	8.42	1821.666	
89.313	371.79	1.204	38.449	15.037	115.121	1.014	6.3	7.988	1460.907	
86.871	385.757	1.284	33.517	11.362	89.49	1.029	5.296	7.767	1653.635	
89.861	478.284	1.208	31.402	8.57	119.086	1.037	5.348	5.16	2107.721	
87.397	431.197	1.148	42.271	8.665	84.608	1.013	5.159	6.948	1681.92	
87.025	469.219	1.167	42.083	11.389	81.345	1.015	6.273	6.782	2106.052	
91.194	372.124	1.204	33.109	9.219	124.829	1.032	5.808	5.234	2136.251	
86.358	430.342	1.157	39.226	15.485	122.009	1.035	6.045	6.756	1281.39	
86.598	356.731	1.258	49.432	12.87	116.892	1.037	5.804	7.29	1211.997	
87.023	401.501	1.231	34.893	11.266	110.319	1.017	6.02	8.179	1673.198	
90.978	436.163	1.142	37.693	11.092	83.223	1.034	5.834	7.567	1719.236	
92.38	392.437	1.123	45.565	12.929	101.094	1.018	6.118	5.923	2043.549	
86.962	416.441	1.225	31.073	16.316	99.615	1.024	5.528	8.491	1274.628	
88.508	417.577	1.191	35.481	8.506	90.53	1.042	5.122	8.124	1334.477	
88.471	435.606	1.209	46.89	10.904	120.414	1.028	5.357	8.225	1550.865	
89.029	442.478	1.236	42.836	10.965	110.596	1.032	5.828	8.049	2095.045	
90.226	473.253	1.263	37.769	16.218	87.499	1.032	6.218	5.143	1313.562	
87.089	467.668	1.214	47.89	12.739	88.712	1.047	5.707	4.439	1792.157	
91.26	377.019	1.202	46.45	12.437	94.574	1.02	6.177	7.352	1072.466	
91.322	424.49	1.152	40.263	13.866	122.361	1.034	5.186	4.725	1443.614	
87.86	338.513	1.231	30.676	14.819	82.303	1.047	5.973	6.306	1120.912	
91.733	382.405	1.163	32.262	12.427	91.708	1.046	5.245	4.966	1035.377	
90.474	372.319	1.194	34.823	9.06	111.377	1.04	6.332	6.049	2143.846	
91.684	452.367	1.291	35.884	11.272	92.689	1.021	5.141	4.76	1801.878	
91.973	452.484	1.204	50.148	15.714	108.824	1.018	5.388	6.617	2104.78	
88.575	411.923	1.204	47.363	14.952	103.381	1.027	5.461	7.356	2099.707	
89.77	467.221	1.229	44.322	8.711	125.553	1.038	5.29	6.206	1296.355	
90.974	419.362	1.25	46.886	11.377	90.72	1.025	5.307	7.068	2046.891	
90.479	441.762	1.124	39.464	8.132	129.641	1.019	5.2	4.028	1392.22	
86.953	459.841	1.191	47.577	15.406	119.463	1.026	6.394	5.998	2125.428	
87.908	354.305	1.204	31.662	14.757	92.677	1.031	6.084	8.261	1366.556	
86.548	441.02	1.298	31.919	16.504	107.992	1.048	5.621	8.273	2167.709	
91.866	480.837	1.289	41.25	16.438	97.541	1.032	5.326	8.182	2184.551	
87.387	452.423	1.242	36.056	8.807	81.763	1.034	6.141	4.107	1654.664	
88.652	441.051	1.124	40.26	9.512	113.488	1.044	5.256	5.715	2100.106	
87.681	422.7	1.222	34.877	14.45	89.545	1.029	6.185	7.631	1513.939	
89.854	362.421	1.278	42.151	10.569	82.626	1.016	5.174	6.344	1317.386	
88.109	475.435	1.159	45.18	11.598	96.864	1.033	6.271	5.129	1890.127	
86.854	424.972	1.211	48.057	11.136	122.466	1.032	5.57	5.464	1032.688	
89.175	477.054	1.103	30.977	9.167	128.022	1.037	5.245	6.311	1209.866	
91.782	391.977	1.179	41.525	15.647	101.146	1.021	6.024	7.582	1372.502	
91.213	444.645	1.231	46.593	13.607	101.639	1.039	5.263	5.564	1924.156	
89.513	419.694	1.171	44.542	14.893	83.24	1.018	5.44	5.681	1495.162	
87.872	423.853	1.244	34.18	13.517	91.492	1.023	5.653	8.213	1549.8	
86.902	360.456	1.211	33.014	12.651	94.501	1.013	5.708	5.614	1395.345	
89.404	388.213	1.295	39.507	15.711	82.415	1.025	5.776	8.334	2018.565	
91.704	408.145	1.241	36.206	11.916	97.432	1.03	5.55	6.54	1427.407	
89.427	372.856	1.285	30.876	9.338	122.278	1.022	5.604	5.064	1962.507	
88.954	344.876	1.198	35.743	11.36	90.851	1.029	5.729	6.953	2156.27	
89.409	393.162	1.275	45.894	11.361	92.857	1.025	5.31	6.715	2087.313	
91.574	411.214	1.131	38.945	15.462	118.361	1.038	6.146	6.563	1711.507	
90.584	380.629	1.172	45.254	14.997	103.689	1.033	5.302	5.746	1325.425	
90.767	349.965	1.209	49.834	12.905	103.317	1.032	5.231	5.683	1886.092	
87.477	432.531	1.288	39.866	8.826	103.777	1.037	5.98	5.41	1936.52	
90.301	341.373	1.294	37.851	16.898	103.929	1.025	5.755	7.307	1322.475	
87.009	489.258	1.167	44.496	11.34	116.653	1.045	5.779	4.47	1938.761	
88.175	404.974	1.298	32.928	13.742	82.526	1.016	5.06	5.501	2147.744	
88.531	347.141	1.185	46.551	11.455	126.28	1.021	6.209	4.803	1326.065	
89.582	381.479	1.153	45.136	15.169	106.43	1.025	5.462	8.169	2164.7	
91.921	349.349	1.207	46.091	13.604	86.145	1.036	6.391	7.629	2025.382	
89.86	444.236	1.155	35.039	8.058	88.443	1.038	6.045	4.934	1779.668	
90.703	425.686	1.123	41.548	15.948	97.281	1.031	6.354	4.955	1918.703	
88.739	381.766	1.175	34.517	11.229	97.329	1.018	5.537	5.669	1090.032	
92.041	422.519	1.112	37.294	8.755	113.553	1.049	6.111	4.821	1125.485	
87.891	452.343	1.237	49.698	9.284	116.11	1.013	5.35	8.268	1084.287	
86.493	367.024	1.205	42.024	15.812	84.926	1.025	5.576	7.233	1589.963	
91.671	480.721	1.12	43.538	15.225	116.055	1.012	5.264	5.941	1668.062	
91.721	490.587	1.154	36.32	10.001	102.434	1.033	6.121	6.96	1995.452	
90.888	466.899	1.207	48.478	13.658	117.89	1.045	6.122	5.604	1715.729	
89.711	412.32	1.149	48.815	12.637	94.397	1.028	5.383	6.668	1272.576	
87.116	490.698	1.194	34.84	11.104	109.345	1.032	5.022	7.961	1638.097	
87.492	373.089	1.123	47.302	15.124	100.068	1.028	5.717	7.557	1491.833	
92.168	422.315	1.224	31.632	15.835	95.888	1.011	5.337	6.225	1135.563	
91.061	367.122	1.236	37.431	13.21	99.825	1.023	5.356	4.34	1852.81	
86.335	393.192	1.137	49.949	16.086	128.579	1.012	5.333	5.685	1778.878	
91.5	431.096	1.209	36.375	9.407	116.163	1.021	5.179	5.877	1569.191	
91.097	473.113	1.188	42.198	11.585	91.396	1.033	5.986	6.054	1372.08	
87.675	355.863	1.284	35.122	9.772	124.157	1.021	5.634	4.514	2023.217	
87.996	439.84	1.26	47.866	9.366	110.457	1.03	5.952	8.064	1816.262	
92.238	368.186	1.197	50.119	10.895	93.604	1.012	6.328	6.513	1234.306	
89.124	348.353	1.251	40.626	9.972	111.315	1.013	6.348	7.808	2157.156	
90.428	445.875	1.162	45.918	15.083	93.71	1.014	6.22	6.393	1015.41	
87.98	430.275	1.149	43.517	11.422	95.886	1.03	5.05	6.312	2055.078	
89.754	411.605	1.215	37.8	14.952	100.797	1.027	5.553	5.503	1843.295	
89.092	424.49	1.245	40.863	12.225	108.185	1.047	5.637	6.832	1250.208	
88.567	469.139	1.286	45.396	14.12	81.876	1.038	5.309	6.526	1771.283	
90.357	475.624	1.114	43.829	16.434	84.04	1.026	6.31	4.543	1564.982	
89.916	454.674	1.152	41.605	13.679	120.29	1.01	5.479	5.796	1548.53	
87.727	412.618	1.213	47.013	9.142	94.287	1.011	5.459	4.651	1840.235	
86.577	389.296	1.133	43.829	16.923	83.08	1.024	5.193	6.044	2060.517	
86.624	422.979	1.268	42.849	13.218	114.903	1.049	5.5	8.481	1839.106	
91.229	370.041	1.141	34.984	16.526	105.556	1.028	5.575	8.366	1558.912	
89.461	397.14	1.165	45.761	9.471	81.725	1.027	5.742	6.905	1646.979	
87.813	474.173	1.194	39.862	15.585	100.684	1.028	5.099	6.535	1262.015	
87.516	407.969	1.102	32.7	13.299	90.176	1.049	6.218	4.287	1651.594	
86.798	417.638	1.125	46.636	9.703	82.573	1.047	5.011	5.377	1185.888	
87.068	439.551	1.124	34.26	15.455	97.729	1.034	6.164	6.857	1332.545	
89.304	360.712	1.276	49.104	16.066	93.99	1.028	6.268	5.206	1964.199	
89.3	388.135	1.126	41.836	8.946	104.851	1.017	6.204	8.385	1740.106	
86.433	370.225	1.292	50.032	11.779	118.061	1.043	5.132	6.455	1826.799	
91.998	487.763	1.218	42.773	16.246	96.462	1.048	6.167	4.097	1599.173	
91.958	487.386	1.105	41.849	11.809	128.491	1.046	6.313	5.716	1685.641	
87.592	451.541	1.166	34.764	12.12	87.581	1.02	5.154	4.778	1246.652	
89.685	419.384	1.2	50.079	12.8	82.455	1.04	5.757	7.02	1145.623	
90.038	386.38	1.139	49.305	16.894	99.943	1.014	5.125	5.001	1093.486	
86.705	349.722	1.122	36.816	15.815	82.52	1.048	5.496	5.782	1974.258	
87.768	394.148	1.254	44.38	8.293	100.147	1.045	5.29	7.125	1429.791	
88.757	440.997	1.18	30.843	12.486	93.891	1.031	6.213	4.1	1870.995	
91.727	390.315	1.19	31.323	16.544	84.632	1.022	6.176	5.18	1740.435	
90.141	411.951	1.25	44.885	13.542	107.266	1.023	6.283	5.371	1673.776	
92.246	370.886	1.254	49.808	15.149	104.61	1.017	6.264	6.803	1426.966	
88.747	367.237	1.154	48.846	14.107	118.275	1.048	6.247	8.226	2038.729	
90.128	435.172	1.129	44.065	12.232	108.148	1.028	5.668	5.207	2028.06	
86.859	415.934	1.249	47.272	9.944	83.635	1.036	5.682	5.021	2050.442	
88.616	442.2	1.176	31.68	10.687	109.511	1.019	5.72	5.588	1458.108	
90.44	420.073	1.246	32.858	10.399	103.429	1.025	6.27	5.36	1690.477	
87.451	458.445	1.215	30.683	10.91	93.802	1.013	5.971	8.009	1628.771	
92.387	471.744	1.218	34.647	12.527	113.112	1.026	5.991	4.385	1395.924	
92.057	395.751	1.178	37.242	8.629	126.895	1.035	5.507	8.204	1907.011	
88.956	406.213	1.3	48.123	8.76	107.761	1.018	5.662	4.792	1593.769	
87.997	413.663	1.261	41.423	13.624	96.202	1.026	5.73	7.216	1795.253	
88.069	377.779	1.211	35.788	15.633	101.96	1.013	5.302	7.03	1955.104	
90.785	438.12	1.217	46.533	9.956	105.552	1.022	5.79	6.629	2149.916	
89.842	415.153	1.236	32.213	13.552	122.746	1.041	5.425	7.751	1407.512	
87.58	390.664	1.298	45.13	15.634	106.517	1.031	5.651	5.633	1415.858	
88.686	432.5	1.2	46.978	15.233	85.91	1.04	5.188	7.765	1181.665	
90.716	422.151	1.217	40.315	14.237	92.324	1.012	5.726	5.855	1398.365	
87.585	460.729	1.216	34.686	14.123	90.89	1.033	5.861	5.384	2054.173	
90.839	399.161	1.268	45.915	8.9	81.187	1.013	5.714	7.408	1525.404	
86.771	351.48	1.257	46.271	16.766	104.334	1.031	5.899	6.67	1573.405	
87.933	356.866	1.284	44.195	15.859	104.468	1.045	6.108	7.513	2083.857	
90.755	368.124	1.242	34.137	15.545	122.37	1.044	5.057	5.018	1262.759	
92.201	384.472	1.116	34.4	15.847	92.037	1.029	5.978	5.62	1304.438	
92.288	370.266	1.134	31.943	13.204	111.285	1.024	5.782	7.004	2162.344	
89.536	442.75	1.143	32.793	9.822	123.373	1.044	6.163	7.905	1946.147	
91.132	460.708	1.25	38.026	11.645	97.708	1.047	5.348	5.055	1678.228	
90.496	461.965	1.26	34.778	14.08	81.066	1.047	5.218	6.528	1873.817	
91.28	369.313	1.255	39.805	12.602	120.496	1.012	5.604	5.861	1993.64	
89.16	482.796	1.225	40.546	11.956	103.646	1.014	5.061	5.925	2145.286	
90.036	454.512	1.125	41.875	8.724	97.698	1.015	5.483	6.008	1276.04	
90.607	484.888	1.158	49.256	10.254	116.692	1.04	5.127	6.962	1894.786	
89.141	439.059	1.254	34.846	10.168	124.268	1.018	6.301	5.909	1183.496	
89.604	367.05	1.183	36.4	11.093	127.292	1.011	6.076	6.327	1989.252	
87.575	458.22	1.105	48.613	14.803	86.636	1.044	5.978	4.794	1999.445	
86.67	491.83	1.281	49.144	14.272	111.052	1.041	5.91	6.777	2113.518	
89.508	354.948	1.163	40.499	15.141	112.613	1.029	6.054	7.51	1462.953	
87.238	435.444	1.223	39.763	8.064	110.343	1.035	5.916	5.476	1698.001	
88.176	423.514	1.111	35.547	10.132	124.003	1.018	5.731	8.2	1817.217	
89.17	428.044	1.173	39.699	11.367	129.228	1.022	5.11	5.475	1655.222	
87.41	346.439	1.1	35.492	11.225	82.224	1.048	5.84	4.998	1894.894	
91.152	340.454	1.204	47.667	9.617	96.356	1.035	5.425	7.097	1162.32	
91.8	382.654	1.268	41.296	12.466	126.045	1.022	5.874	4.143	1728.296	
88.111	460.722	1.237	34.68	14.641	104.991	1.039	5.545	4.122	1862.106	
90.429	428.351	1.228	33.861	13.575	85.73	1.024	5.966	5.486	1650.244	
88.006	467.726	1.193	47.109	13.169	98.607	1.036	5.713	7.21	2134.577	
86.434	349.117	1.132	42.396	13.291	120.994	1.011	5.062	5.817	2139.197	
87.85	417.127	1.259	49.937	13.457	99.226	1.04	6.308	7.822	1784.449	
90.248	454.201	1.16	33.132	10.656	113.714	1.022	5.881	6.658	1386.243	
88.703	437.614	1.118	49.237	8.378	96.816	1.045	5.798	4.755	1226.318	
88.935	368.671	1.115	30.886	8.746	125.859	1.047	5.695	5.658	2058.107	
88.182	415.841	1.223	35.474	14.731	126.814	1.013	5.827	6.148	2011.887	
88.898	441.387	1.198	31.65	15.942	100.077	1.046	5.438	5.64	1756.15	
88.446	391.052	1.242	41.058	14.914	97.997	1.012	5.478	5.083	1680.545	
88.754	415.122	1.237	45.044	11.118	115.177	1.05	5.863	6.341	1272.6	
92.009	356.895	1.131	39.299	8.328	122.934	1.021	5.054	5.921	2006.322	
86.43	489.04	1.221	41.967	13.514	100.054	1.046	6.101	7.561	1494.227	
91.951	416.736	1.225	30.654	15.003	123.538	1.024	5.21	8.256	1241.012	
91.847	469.523	1.101	31.493	11.543	100.819	1.037	5.873	6.979	2136.517	
88.356	460.572	1.22	44.576	16.087	128.212	1.024	5.857	8.425	2038.315	
89.571	479.85	1.187	31.476	15.585	112.433	1.019	5.719	6.846	1957.538	
89.626	446.301	1.148	47.361	16.843	119.148	1.022	5.702	6.52	1057.956	
91.987	397.695	1.231	40.232	13.417	93.898	1.024	6.313	7.363	1411.218	
92.324	405.515	1.274	43.655	16.08	107.964	1.024	5.987	6.267	1156.655	
88.941	443.785	1.203	34.326	8.016	127.686	1.028	6.176	6.773	1388.881	
89.738	444.902	1.215	46.862	16.836	95.805	1.026	6.163	6.008	1575.955	
89.708	387.893	1.233	30.772	11.455	109.123	1.05	5.806	6.09	2024.958	
90.995	443.309	1.253	43.058	14.476	125.543	1.049	6.386	6.531	2002.923	
88.297	434.834	1.213	47.949	13.937	109.332	1.026	6.176	7.11	1968.275	
88.596	370.06	1.184	30.234	8.94	111.148	1.02	5.891	7.162	1057.654	
86.779	401.638	1.116	37.558	11.311	93.499	1.028	6.285	7.93	1627.374	
86.34	455.718	1.125	49.596	10.8	115.24	1.044	5.806	4.951	1977.787	
88.974	379.186	1.168	46.08	14.387	115.807	1.021	6.379	7.636	1624.161	
86.806	381.962	1.237	41.064	13.031	107.567	1.014	6.024	8.349	2142.548	
89.686	401.931	1.289	41.926	14.995	115.162	1.045	6.348	5.652	1779.997	
88.596	366.488	1.23	37.797	10.809	98.191	1.027	5.808	8.299	1726.203	
86.777	367.147	1.23	46.852	8.957	119.483	1.022	5.987	6.665	1020.412	
90.767	461.797	1.12	41.203	15.382	89.828	1.013	5.089	7.393	1871.687	
91.982	387.716	1.272	35.89	8.018	116.496	1.031	6.127	6.516	1171.363	
90.312	476.734	1.289	47.367	14.678	88.932	1.029	6.245	6.494	1140.718	
89.114	381.862	1.107	48.893	11.4	120.84	1.024	5.867	7.103	2060.075	
91.967	489.265	1.197	47.475	10.964	106.517	1.015	5.026	7.704	1565.62	
92.101	355.223	1.237	50.153	8.965	120.053	1.012	6.201	8.123	1862.204	
90.583	418.934	1.212	31.609	15.668	124.865	1.043	6.149	4.817	2027.794	
90.726	400.072	1.288	40.215	8.184	117.239	1.026	5.478	4.747	1670.572	
87.947	452.741	1.112	44.096	10.051	101.066	1.022	6.107	8.312	1759.072	
86.736	415.091	1.14	32.825	10.096	129.696	1.012	5.394	7.322	1099.568	
88.927	347.613	1.117	49.231	9.938	123.576	1.031	6.065	5.048	1316.008	
87.851	414.469	1.169	32.882	11.438	85.013	1.025	5.215	5.64	1726.241	
88.866	395.326	1.153	46.198	14.902	119.254	1.03	5.653	5.23	2146.184	
86.978	437.913	1.252	32.909	14.263	86.045	1.047	6.041	6.506	2093.671	
87.01	344.252	1.282	33.721	8.593	120.911	1.037	6.307	5.794	2082.941	
92.28	413.141	1.197	30.798	16.657	85.452	1.015	5.187	8.017	1893.216	
88.543	414.38	1.193	45.62	16.54	108.373	1.029	5.064	5.517	1179.269	
91.341	487.292	1.223	50.155	10.014	105.169	1.04	5.199	4.575	1139.789	
89.111	406.79	1.26	37.931	15.788	126.08	1.049	5.801	6.785	1850.412	
89.553	386.486	1.181	42.385	10.496	91.564	1.031	6.123	8.411	1046.903	
89.65	352.805	1.168	39.065	9.836	83.004	1.028	5.0	6.521	1145.694	
89.01	492.316	1.224	42.569	12.434	115.539	1.045	5.119	5.382	1176.93	
91.836	472.186	1.296	30.801	15.855	93.099	1.03	5.78	4.474	1520.248	
92.151	357.357	1.263	46.254	14.554	91.613	1.012	6.171	5.826	1737.383	
92.244	372.871	1.116	44.832	12.411	126.676	1.032	5.51	4.356	1876.758	
86.701	341.585	1.298	38.686	12.32	109.552	1.016	5.844	4.177	1185.932	
89.879	403.268	1.131	33.641	14.215	119.516	1.015	6.023	7.476	1006.178	
87.297	464.253	1.156	46.125	10.837	127.916	1.05	5.288	7.462	1976.201	
92.355	397.937	1.176	39.133	11.671	85.801	1.031	5.248	8.485	1908.84	
87.726	426.177	1.298	31.622	13.302	119.309	1.029	5.88	4.059	2177.951	
86.869	340.042	1.218	49.125	16.671	125.149	1.041	5.597	5.684	1666.689	
88.918	452.518	1.274	37.324	16.756	98.882	1.035	5.551	4.838	1769.26	
89.359	376.638	1.26	46.6	12.217	82.34	1.028	5.979	7.708	1327.453	
89.339	435.62	1.2	36.05	11.51	87.674	1.037	5.239	6.78	1378.063	
86.323	402.117	1.266	46.321	12.953	99.579	1.048	6.067	5.155	1355.255	
88.882	460.06	1.298	42.814	9.112	99.035	1.013	5.466	4.288	1498.709	
87.233	356.665	1.115	32.259	14.738	81.805	1.032	5.019	7.881	1658.435	
90.069	455.988	1.232	33.612	10.824	113.184	1.012	5.903	8.403	1092.051	
91.313	431.75	1.256	35.057	16.576	123.033	1.018	6.157	8.081	1561.564	
92.334	409.495	1.29	44.735	15.898	112.245	1.041	5.424	6.931	1977.51	
89.455	448.401	1.146	30.373	11.065	90.451	1.048	5.963	4.406	1117.014	
90.263	478.82	1.242	38.877	16.695	117.215	1.033	5.269	6.9	2151.548	
91.367	383.349	1.116	39.927	11.955	126.961	1.034	5.814	5.425	1547.982	
87.59	481.974	1.188	44.139	13.643	103.306	1.023	5.225	6.456	1699.005	
91.621	401.736	1.118	43.177	12.371	125.953	1.022	5.151	4.793	1718.863	
89.198	481.01	1.213	44.108	13.417	81.0	1.019	5.684	5.174	1910.009	
87.761	394.973	1.159	44.341	16.675	89.323	1.016	5.315	7.096	1633.263	
90.121	458.385	1.283	41.28	12.791	102.007	1.021	5.426	5.787	1147.526	
86.457	449.551	1.101	46.686	15.34	104.211	1.031	5.972	7.673	1180.148	
86.921	487.851	1.29	48.339	15.842	103.453	1.016	6.046	7.883	1380.554	
91.679	372.279	1.225	40.152	16.949	128.962	1.03	6.384	6.088	1782.226	
89.533	366.587	1.108	40.307	10.15	106.33	1.047	5.062	5.189	2088.924	
87.599	436.934	1.291	42.047	15.055	81.163	1.038	5.772	4.009	1453.545	
90.013	389.274	1.119	32.429	16.78	125.735	1.014	5.395	4.506	1454.803	
92.134	408.653	1.169	42.057	16.85	129.996	1.026	5.468	8.107	1806.938	
88.588	375.609	1.131	38.927	14.166	104.829	1.04	5.464	7.126	1943.346	
90.907	357.546	1.108	48.394	15.681	101.533	1.046	5.066	7.41	2055.112	
91.63	389.663	1.298	34.132	13.531	94.119	1.031	5.632	5.725	1062.919	
88.001	374.317	1.117	43.142	15.232	86.525	1.016	5.77	8.349	1058.676	
90.179	491.44	1.114	40.796	16.338	102.538	1.03	6.32	7.682	1707.404	
87.127	463.047	1.248	45.07	11.967	118.52	1.044	5.488	6.683	1184.884	
87.529	355.559	1.25	47.216	15.201	109.695	1.045	5.356	6.939	2110.292	
92.377	397.282	1.106	34.287	9.348	92.093	1.014	5.985	7.114	2156.056	
88.913	342.269	1.261	49.854	11.469	118.394	1.016	5.855	6.021	2097.608	
91.074	431.197	1.238	44.928	12.775	81.444	1.022	6.119	7.495	1849.055	
91.331	444.695	1.207	41.133	15.314	122.097	1.012	5.144	7.594	1942.671	
91.691	469.441	1.18	36.236	16.84	83.676	1.027	5.151	5.362	2071.544	
91.887	418.409	1.198	43.843	14.044	99.469	1.01	5.851	5.198	1176.73	
90.454	442.72	1.156	45.763	14.793	89.599	1.016	5.358	4.242	2027.065	
87.341	382.289	1.131	36.134	9.599	85.513	1.011	5.474	6.705	1909.346	
91.5	381.73	1.251	37.846	8.915	117.4	1.011	5.931	6.98	1142.774	
87.998	413.133	1.215	49.986	14.238	110.251	1.04	6.332	6.143	2093.631	
87.525	450.551	1.253	39.676	11.526	112.468	1.026	6.327	8.409	1595.4	
88.81	358.597	1.133	42.307	11.301	121.902	1.045	5.5	6.478	1805.857	
89.811	358.608	1.271	33.923	12.341	124.467	1.04	5.402	4.352	1132.391	
91.711	399.283	1.213	34.472	15.645	85.587	1.034	6.378	7.758	1634.464	
88.688	372.142	1.109	47.605	14.53	84.751	1.019	6.177	7.544	1833.12	
87.687	483.404	1.188	37.0	12.502	126.166	1.011	5.854	4.009	1298.767	
87.45	361.837	1.157	39.292	13.136	100.524	1.043	5.547	6.138	1070.384	
88.465	442.751	1.125	38.207	10.659	96.577	1.028	5.671	8.022	1146.407	
90.414	347.147	1.152	31.069	10.704	109.385	1.029	5.194	5.973	1032.374	
88.938	363.829	1.153	48.237	11.386	106.312	1.036	6.014	7.532	1247.788	
88.854	417.947	1.3	46.173	16.694	85.696	1.031	6.239	4.849	1025.053	
88.869	446.536	1.128	45.902	9.366	112.803	1.013	5.893	6.018	2074.918	
87.916	385.86	1.134	47.283	14.357	121.09	1.03	5.679	6.445	1022.079	
87.44	352.217	1.223	45.802	13.029	114.698	1.039	6.202	5.21	2094.196	
91.453	358.48	1.181	37.428	10.667	103.31	1.014	5.712	7.886	1471.808	
88.159	464.574	1.227	43.035	12.636	117.911	1.041	5.374	8.097	1966.589	
86.587	482.192	1.122	35.752	16.602	94.062	1.022	5.014	7.07	2016.692	
86.641	365.544	1.158	44.639	8.483	99.608	1.028	6.12	7.098	1907.461	
88.361	418.819	1.292	30.612	9.993	96.429	1.028	6.064	7.137	2110.84	
92.354	422.438	1.197	32.573	12.026	102.569	1.018	5.447	6.327	2011.865	
89.048	489.423	1.267	47.155	10.0	101.637	1.034	5.457	7.85	1971.924	
88.491	469.309	1.131	32.889	11.886	100.392	1.026	6.381	4.494	1291.552	
86.886	395.965	1.219	46.232	14.192	84.344	1.032	5.419	7.334	1509.855	
89.721	380.485	1.12	46.705	16.291	92.464	1.042	5.661	4.885	1203.708	
86.583	490.304	1.119	45.585	9.747	126.234	1.036	6.347	5.852	2157.082	
91.079	399.886	1.112	30.652	16.063	118.45	1.041	5.981	6.357	1296.815	
86.513	370.838	1.293	34.857	8.397	82.051	1.021	5.127	6.384	1423.407	
88.255	474.127	1.176	46.847	15.106	120.903	1.041	5.66	4.126	1556.953	
89.495	405.035	1.233	31.305	11.973	109.93	1.038	6.21	4.827	1599.414	
91.838	350.968	1.3	50.185	10.419	107.239	1.042	5.64	4.519	1465.348	
87.273	436.421	1.14	50.03	9.555	91.304	1.045	5.338	6.328	1217.269	
91.32	424.203	1.17	37.263	12.313	110.232	1.04	5.267	6.677	2015.089	
87.329	420.244	1.259	30.522	10.247	114.399	1.021	6.257	6.418	2094.433	
89.421	392.245	1.238	47.81	14.927	112.703	1.031	5.953	6.075	1209.461	
89.261	392.377	1.242	45.491	10.691	83.96	1.032	5.28	7.292	1883.35	
88.297	416.292	1.12	36.733	15.026	105.304	1.023	5.135	7.232	1530.765	
87.134	363.174	1.13	35.306	10.962	122.892	1.028	5.6	6.613	1942.535	
87.51	429.502	1.14	49.556	11.484	115.513	1.026	5.811	5.176	1898.967	
89.602	451.871	1.162	36.003	14.892	117.011	1.049	5.976	7.948	1749.547	
86.954	414.983	1.193	49.278	8.695	87.134	1.021	5.832	8.064	1225.765	
91.398	355.598	1.272	31.891	12.364	125.451	1.049	5.02	7.555	1976.507	
89.347	349.448	1.11	36.417	15.547	94.007	1.024	5.71	5.608	2170.791	
